Company;Currency;Year;Fixed Assets;FxAInt;FxATan;FxAOth;CurrAss;CurrInv;CurrARec;CurrAssOth;Cash;TAssets;Equity;Capital;EquOht;NCLiabs;NCLtDebt;NCLiabOth;Provisions;CLiabs;CLoans;CAPay;CLiaboth;TEaLiab;Turnover;Sales;CoS;OthOpEx;Ebit;FinInc;FinExp;PBT;Tax;ExtOrdRev;ExtOrdExp;NetInc;Exp;MatCost;SalWage;Dep;RaD;HdCnt;ExRate;II;Cty;FYE;BvDID
CANTEL MEDICAL (UK) LIMITED;EUR/GBP;2013;4273,5585510869;3061,2438698814;426,4003361481;787,108743758;7588,0149455157;1461,9440096508;3082,743046494;3043,327889371;1352,0593291868;11861,5734966026;-284,2668907654;4774,0116066782;-5058,2784974436;0;n.a.;n.a.;n.a.;12147,0347860688;5896,7463853315;1767,7100770287;4482,5783237086;11862,7678953033;17788,1798494515;n.a.;8193,5750867681;8107,5783803181;1485,8319836647;327,2652439904;n.a.;1813,0972276551;-76,4415168445;n.a.;n.a.;1889,5387444996;n.a.;n.a.;5079,7776740561;785,9143450574;750,0823840365;120;1,1944;D ;GB;31.12.;GB02695450
CANTEL MEDICAL (UK) LIMITED;EUR/GBP;2012;3973,105971858;2554,6521239882;631,4870418847;788,1628041705;8204,5475517597;1889,6771329126;3162,2192021651;3152,651216682;1256,9940928425;12177,6535236177;-2705,347895347;4780,4047469947;-7485,7526423417;89,6998639041;0;89,6998639041;0;14792,1055568753;8154,3156279735;2067,8808625354;4571,1050645519;12176,4575254323;17804,8249858669;n.a.;8356,439321304;8405,4752469049;1044,1064158435;973,5425229056;n.a.;2017,6489387491;-1679,1814522844;n.a.;n.a.;3696,8303910334;n.a.;n.a.;4955,0204820613;625,5070509578;845,5707170691;113;1,196;D ;GB;31.12.;GB02695450
CANTEL MEDICAL (UK) LIMITED;EUR/GBP;2011;4110,5062345564;2275,1174042429;1047,9401068913;787,4487234223;7254,3265552302;2092,2954699733;4247,9214139093;915,3045859506;721,7284202535;11364,8327897866;-6396,3778702269;4776,0736684657;-11172,4515386926;182,8219342695;0;182,8219342695;0;17578,388725744;11136,6041006005;2011,0412769647;4430,7433481788;11364,8327897866;16823,2026966046;n.a.;7885,2414656505;8810,1053684257;127,8558625284;n.a.;n.a.;127,8558625284;n.a.;n.a.;n.a.;127,8558625284;n.a.;n.a.;4952,9210297199;681,1013237492;879,4571478586;108;1,19491;D ;GB;31.12.;GB02695450
CANTEL MEDICAL (UK) LIMITED;EUR/GBP;2010;5259,4113624089;2949,8590325552;1538,1407812609;771,4115485928;8846,065360722;2884,3066096095;4322,9481774707;1638,8105736418;1212,7198244949;14105,4767231309;-6390,1906582217;4678,8041877472;-11068,994845969;952,8512906746;0;952,8512906746;0;19541,6455116969;13260,3186987242;2652,5319713373;3628,7948416353;14104,3061441497;19089,8020249642;n.a.;9512,1248010093;9839,8869157376;-262,2096917827;4725,6273469942;2,3411579623;4459,905918268;n.a.;n.a.;n.a.;4459,905918268;n.a.;n.a.;5792,0247988425;765,5586536869;467,0610134879;119;1,17058;D ;GB;31.12.;GB02695450
CANTEL MEDICAL (UK) LIMITED;EUR/GBP;2009;4397,8045901605;0;1256,8367923823;3142,0919809557;3740,1574313558;1150,0393905251;1423,215902644;1166,9021381868;68,5751738241;8137,9620215163;-10421,1780549048;4493,3601602432;-14914,538215148;511,503345737;0;511,503345737;0;18048,7609138615;15171,9761627826;1016,2615924093;1860,5231586696;8139,0862046937;8052,5241000305;n.a.;3624,3665640791;6520,2624291745;-2090,9807100456;321,516388749;n.a.;-1770,5885044741;n.a.;n.a.;n.a.;-1770,5885044741;n.a.;n.a.;3185,935124876;519,3726279791;37,0980448556;53;1,12418;D ;GB;31.12.;GB02695450
ARKEX LIMITED;EUR/GBP;2013;8952,0182617095;2266,9687339192;6685,0495277903;0;6307,6195383706;0;487,3146698836;5819,1104697863;3013,4679218536;15259,6378000801;11291,8453163711;60,9143337354;11229,736583935;476,5650815773;431,1779309509;45,3871506264;45,3871506264;3492,4218008324;406,0955582363;1707,9901419939;1378,3361006021;15260,8321987808;16907,9080070393;n.a.;14922,8173664841;7565,3213702025;-5580,2307296473;7394,5223560031;2349,3822442672;-535,0906179114;-199,4645830161;n.a.;n.a.;-335,6260348953;16142,2984398937;n.a.;5614,8682919675;2853,4184959605;963,8797514609;71;1,1944;+ ;GB;31.12.;GB04255000
ARKEX LIMITED;EUR/GBP;2012;7161,6371341017;2690,9959171224;4470,6412169793;0;4933,4925147243;0;1618,1855448296;3315,3069698948;1144,5702634161;12095,129648826;-17583,5653215702;31,0959528201;-17614,6612743903;23382,9605225152;0;23382,9605225152;21,527967337;6296,9304460663;0;2104,9568062824;4191,973639784;12096,3256470114;19382,3465923933;n.a.;16019,1996950831;5989,5589124217;-2626,4120151114;2,3919963708;3708,7903728873;-6332,810391628;-209,2996824429;n.a.;n.a.;-6123,5107091851;18682,6876539415;n.a.;5456,1437217388;7480,9686496002;876,6666698892;67;1,196;+ ;GB;31.12.;GB04255000
ARKEX LIMITED;EUR/GBP;2011;7608,0212777386;2467,4986553369;5140,5226224017;0;8563,9529601935;0;2643,151101988;5920,8018582055;3035,0830917946;16171,9742379321;-11449,6717266045;31,0677796798;-11480,7395062843;18541,4898958174;0;18541,4898958174;21,5084628552;9080,1560687192;2448,3800216878;998,9486081655;5631,6325242629;16171,9742379321;18908,3286789595;n.a.;13242,0436312076;6017,5899410541;-351,3048933022;2,3898292061;3364,8795222415;-3712,5996717345;-211,4998847432;n.a.;n.a.;-3501,0997869914;17538,9565438427;n.a.;5066,4379170114;3128,2864308339;n.a.;63;1,19491;+ ;GB;31.12.;GB04255000
ARKEX LIMITED;EUR/GBP;2010;8188,199973303;2382,1282266864;5804,9011676354;0;8237,3642905122;0;2814,0718707391;5424,4629987542;2144,5006935084;16425,5642638152;-7897,8963859721;30,4350535105;-7928,3314394826;19133,1134472676;2383,2988056676;16749,8146416;21,0704216611;5190,3472025197;650,841913532;1344,9952493674;3194,5100396203;16425,5642638152;13998,9540358442;n.a.;14744,6128468512;7293,877631687;-8040,7070216752;5,8528949059;2595,1736012599;-10628,857149048;-358,1971682388;n.a.;n.a.;-10270,6599808092;10647,5864127468;n.a.;5191,5177815009;3130,1281956558;n.a.;72;1,17058;+ ;GB;31.12.;GB04255000
ARKEX LIMITED;EUR/GBP;2009;10829,2565483169;4219,0594649469;6611,3212665475;0;8689,9359616412;0;2370,9023212292;6319,0336404121;3934,6411210536;19519,1925099581;1938,0917979133;29,2287626135;1908,8630352997;11721,8579912074;2805,9612108999;8914,77259713;20,235297194;5860,366904015;1465,9348633868;1725,6211773764;2668,8108632518;19520,3166931356;9893,9361446836;n.a.;10842,7467464463;5647,8962834781;-6596,7068852407;61,8300747594;1845,9087773629;-8379,6614046667;-330,5098541685;n.a.;n.a.;-8049,1515504982;6806,9291394227;n.a.;4711,4516966673;2064,000313787;n.a.;79;1,12418;+ ;GB;31.12.;GB04255000
DCA DESIGN INTERNATIONAL LIMITED;EUR/GBP;2013;1734,639299597;0;1734,639299597;0;15687,8343674082;527,8828097964;3299,560179193;11861,5618502809;11173,3243953801;17422,4736670053;9802,7018448888;8,1933030345;9795,6790137163;111,1948268972;28,0913246898;83,1035022074;83,1035022074;7508,5769952193;36,2846277244;539,5875284172;6932,7048390777;17422,4736670053;17367,4614894877;n.a.;10157,3548190979;3655,3836252642;3554,7230451256;53,8417056555;2,3409437242;3606,223807057;190,7869135184;n.a.;n.a.;3415,4368935386;11241,2117633805;n.a.;8615,8433767434;492,7686539341;n.a.;114;1,17047;D ;GB;31.05.;GB01995159
DCA DESIGN INTERNATIONAL LIMITED;EUR/GBP;2012;1845,0296848705;0;1845,0296848705;0;14271,4796152893;295,0047463614;3568,8074189061;10407,6674500218;10106,4126031019;16116,5093001598;8303,8836020292;8,7501407819;8295,1334612472;96,251548601;67,5010860318;28,7504625691;28,7504625691;7713,8741093063;38,7506234627;460,0074011059;7215,1160847377;16114,0092599364;20626,5818631767;n.a.;11781,4395527811;3792,5610189006;5052,5812914951;57,5009251382;2,5000402234;5106,3321562982;1400,022525105;n.a.;n.a.;3706,3096311932;13918,9739437896;n.a.;9165,1474589911;466,2575016644;n.a.;107;1,25002;D ;GB;31.05.;GB01995159
DCA DESIGN INTERNATIONAL LIMITED;EUR/GBP;2011;1631,370567016;0;1631,370567016;0;9098,7341540114;441,6861239811;2277,2648210456;6380,9304456704;6102,1519310537;10730,1047210275;5200,4238961208;8,0306567997;5192,3932393211;94,0734082246;94,0734082246;0;0;5435,6074166822;35,5643372556;517,403745235;4883,7865708772;10730,1047210275;13992,8458550596;n.a.;7937,7306281182;2679,9448977141;3375,1703292273;35,5643372556;3,441710057;3407,2929564259;956,7953958449;n.a.;n.a.;2450,4975605811;10170,2532184228;n.a.;7328,5479480299;320,0790353006;n.a.;98;1,14724;D ;GB;31.05.;GB01995159
DCA DESIGN INTERNATIONAL LIMITED;EUR/GBP;2010;1189,6488863022;0;1189,6488863022;0;5580,0717334391;205,8959388844;2091,4163992502;3282,7593953045;3076,1206544519;6769,7206197412;3104,9679079248;7,9919331387;3096,9759747861;136,9705505043;136,9705505043;0;0;3527,7821613121;36,2539486973;170,6264693508;3320,9017432641;6769,7206197412;11334,6071540523;n.a.;6491,1047235703;2468,6330370761;2374,8693934059;7,3912942266;4,6878267759;2377,5728608567;676,704440021;n.a.;n.a.;1700,8684208357;9044,8555211196;n.a.;5832,1493411071;255,2170418242;n.a.;80;1,18469;D ;GB;31.05.;GB01995159
DCA DESIGN INTERNATIONAL LIMITED;EUR/GBP;2009;1145,4313449104;0;1145,4313449104;0;5270,2864628171;123,3793869156;1854,7181668738;3292,1889090277;3136,0005481392;6415,7178077275;2348,7925562107;7,7293290875;2341,0632271232;167,5325778016;167,5325778016;0;0;3899,3926737152;35,0626932607;167,2770722596;3697,052908195;6415,7178077275;10133,3795867047;n.a.;5822,9460959879;2286,4136852483;2024,0198054686;63,3172523029;10,3451100402;2076,9919477313;602,460298571;n.a.;n.a.;1474,5316491603;6786,8207024042;n.a.;5166,3128936832;224,8231074539;n.a.;74;1,14576;D ;GB;31.05.;GB01995159
NEOGEN EUROPE LIMITED;EUR/GBP;2013;3993,6499934042;646,1004678661;3347,5495255381;0;8869,835770814;1482,9878492506;3376,81132209;4010,0365994733;3626,1218287123;12863,4857642182;10117,5587757873;46,8188744831;10070,7399013042;176,7412511735;0;176,7412511735;0;2569,1857372574;702,2831172458;636,7366929695;1230,1659270422;12863,4857642182;17294,892234039;n.a.;8936,5526669523;5107,9392061008;3250,4003609858;3,5114155862;n.a.;3253,911776572;575,8721561415;n.a.;n.a.;2678,0396204305;11524,4659540029;n.a.;3812,2268547824;366,3576928299;n.a.;98;1,17047;D ;GB;31.05.;GBSC186341
NEOGEN EUROPE LIMITED;EUR/GBP;2012;2903,7967194812;743,761966462;2160,0347530192;0;6983,862364073;1368,7720223125;2648,7926166942;2966,2977250663;2550,0410278699;9887,6590835542;7946,3778500827;50,000804468;7896,3770456147;181,2529161966;0;181,2529161966;0;1760,0283172749;467,5075217761;346,2555709412;946,2652245576;9887,6590835542;14558,9842409805;n.a.;7538,8712936682;4686,3253987667;2333,7875485456;2,5000402234;n.a.;2336,287588769;433,7569787602;n.a.;n.a.;1902,5306100088;n.a.;n.a.;3067,549354114;352,5056714997;n.a.;88;1,25002;D ;GB;31.05.;GBSC186341
NEOGEN EUROPE LIMITED;EUR/GBP;2011;2036,3451170559;223,7111537047;1812,6339633512;0;5287,6138842313;1462,7267742233;1710,529898327;2114,3572116811;1736,9163420973;7323,9590012872;5546,8893751917;45,8894674266;5500,9999077651;133,0794555372;0;133,0794555372;0;1645,137407244;407,2690234112;347,6127157566;890,2556680763;7325,1062379729;12262,8129330763;n.a.;6321,2741380158;3778,9976425815;2163,6883891647;1,1472366857;16,0613135993;2149,9215489368;575,912816204;n.a.;n.a.;1574,0087327328;n.a.;n.a.;2405,7553298401;245,5086507324;n.a.;68;1,14724;D ;GB;31.05.;GBSC186341
NEOGEN EUROPE LIMITED;EUR/GBP;2010;1953,7539885394;250,5979271921;1703,1560613472;0;4322,05426406;1409,6177830512;1639,3568358328;1273,079645176;813,3018125029;6275,8082525994;4102,6433573062;47,3876853765;4055,2556719298;136,9314556639;0;136,9314556639;0;2036,2334396293;805,3371272833;612,5391446369;618,357167709;6275,8082525994;10723,3688013789;n.a.;5878,3878751132;3567,6352047137;1277,345721552;4,4805056523;10,8043922658;1271,0218349385;302,6805474973;n.a.;n.a.;968,3412874412;n.a.;n.a.;2166,8919504414;189,7130443283;n.a.;64;1,18469;D ;GB;31.05.;GBSC186341
NEOGEN EUROPE LIMITED;EUR/GBP;2009;622,1857847214;223,0024872464;399,183297475;0;3333,8466242611;1094,7610440556;1117,7301902485;1121,355389957;217,9427900554;3956,0324089825;3031,3131675583;45,8305904983;2985,48257706;8,4946999489;0;8,4946999489;0;916,2245414753;158,9954845565;271,2357464515;485,9933104673;3956,0324089825;7939,1186155361;n.a.;4304,3907273597;2553,6805025626;1081,0473856137;55,4469941495;8,3090860573;1128,185293706;338,4554735353;n.a.;n.a.;789,7298201706;n.a.;n.a.;1469,1075987748;131,1751703593;n.a.;45;1,14576;D ;GB;31.05.;GBSC186341
U.M.ASSOCIATION LIMITED;EUR/GBP;2013;15942,1507147505;0;0;15942,1507147505;35190,351780256;0;11,5313929221;35178,820387334;34371,6228827896;51132,5024950065;34135,2293278874;0;34135,2293278874;4847,7975844348;0;4847,7975844348;4847,7975844348;12149,4755826843;0;10623,8722990955;1525,6032835888;51132,5024950065;16785,0955373532;n.a.;13858,4280137339;1992,6246969323;934,042826687;652,6768393887;n.a.;1586,7196660757;89,9448647921;n.a.;n.a.;1496,7748012836;n.a.;n.a.;1126,6170884854;n.a.;n.a.;13;1,15314;U ;GB;31.07.;GB02731799
U.M.ASSOCIATION LIMITED;EUR/GBP;2012;15578,73725104;0;0;15578,73725104;40184,203487949;0;14,0464024395;40170,1570855096;39315,880428055;55762,940738989;36143,9473680891;0;36143,9473680891;4894,5327773145;0;4894,5327773145;4894,5327773145;14725,7375392618;0;13033,7845181447;1691,9530211171;55764,2176846654;18219,4609096589;n.a.;14775,538420638;2170,8076497351;1273,1148392858;1050,926291607;n.a.;2324,0411308929;164,7259922446;n.a.;n.a.;2159,3151386483;n.a.;n.a.;1233,5295233201;n.a.;n.a.;14;1,27695;U ;GB;31.07.;GB02731799
U.M.ASSOCIATION LIMITED;EUR/GBP;2011;12668,0628182798;0;0;12668,0628182798;40494,2085493792;0;221,3858379197;40272,8227114595;36176,0435458326;53162,2713676589;30369,8005389496;0;30369,8005389496;5162,6264471577;0;5162,6264471577;5162,6264471577;17628,7032174386;0;15920,3805402956;1708,322677143;53161,130203546;16067,590710871;n.a.;12608,7222844044;1819,0155961029;1639,8528303638;956,2955266839;n.a.;2596,1483570477;87,8696367001;n.a.;n.a.;2508,2787203476;n.a.;n.a.;1059,0002968529;n.a.;n.a.;14;1,14116;U ;GB;31.07.;GB02731799
U.M.ASSOCIATION LIMITED;EUR/GBP;2010;4276,5900953931;0;0;4276,5900953931;42749,1628322273;0;307,2640912821;42443,0943210669;41912,2567470231;47025,7529276204;29190,0886717986;0;29190,0886717986;6543,4100061746;0;6543,4100061746;6543,4100061746;11293,449829769;0;10286,7713672806;1006,6784624884;47026,9485077421;16163,0476655353;n.a.;9636,3757810648;1863,9094097618;4662,7624747088;801,0386815525;n.a.;5462,6055761396;112,3845314417;n.a.;n.a.;5350,2210446979;n.a.;n.a.;1024,6121643142;n.a.;n.a.;15;1,19558;U ;GB;31.07.;GB02731799
U.M.ASSOCIATION LIMITED;EUR/GBP;2009;4094,0470609642;0;0;4094,0470609642;39301,2113542649;0;193,3365097479;39107,874844517;38586,4521364091;43395,2584152292;23363,2525325032;0;23363,2525325032;8427,1283521622;0;8427,1283521622;8427,1283521622;11604,8775305638;0;10767,085988323;837,7915422408;43395,2584152292;14663,1095938485;n.a.;11951,7115116873;1748,2307426899;964,339075894;1573,6420157055;n.a.;2536,8093551768;251,9233308836;n.a.;n.a.;2284,8860242932;n.a.;n.a.;1055,7345168657;n.a.;n.a.;15;1,17174;U ;GB;31.07.;GB02731799
SYSTEMS CONSULTANTS SERVICES LIMITED;EUR/GBP;2013;222,0481965035;0;222,0481965035;0;8011,5464267853;0;3209,6057494591;4801,9406773262;4102,5482295158;8233,5946232887;4268,7875210157;1880,8788409705;2387,9086800452;0;n.a.;n.a.;n.a.;3964,807102273;1456,9686476457;852,5700806924;1655,2683739349;8233,5946232887;16874,4755107523;n.a.;11973,9786820369;4759,1934309405;141,3033977749;n.a.;n.a.;141,3033977749;17,8113526607;n.a.;n.a.;123,4920451142;n.a.;n.a.;6699,4434474466;84,3070692607;n.a.;99;1,18742;D ;GB;30.04.;GB02707469
SYSTEMS CONSULTANTS SERVICES LIMITED;EUR/GBP;2012;292,8801067994;0;292,8801067994;0;10368,9402516457;0;4404,2769001472;5964,6633514985;5151,244231354;10661,8203584451;4710,6934824709;1949,2524755052;2761,4410069657;0;n.a.;n.a.;n.a.;5951,1268759742;1514,8546700422;1486,5511303095;2949,7210756224;10661,8203584451;21660,8220163147;n.a.;15365,1303088118;5163,5501181943;1132,1415893086;9,8447094722;n.a.;1141,9862987808;339,6424767926;n.a.;n.a.;802,3438219882;n.a.;n.a.;8409,8430666682;75,0659097259;n.a.;113;1,23059;D ;GB;30.04.;GB02707469
SYSTEMS CONSULTANTS SERVICES LIMITED;EUR/GBP;2011;280,1985380256;0;280,1985380256;0;8198,6092226279;0;4480,9350201048;3717,6742025231;3277,202100747;8478,8077606535;3917,1755615973;1775,33793693;2141,8376246674;0;n.a.;n.a.;n.a.;4561,6321990561;1597,1316667457;891,0313509213;2073,4691813892;8478,8077606535;20781,7651682798;n.a.;14760,8589831865;5579,313289165;441,5928959283;n.a.;n.a.;441,5928959283;-86,3011497119;n.a.;n.a.;527,8940456402;n.a.;n.a.;10509,6867642627;91,9051204724;n.a.;156;1,12079;D ;GB;30.04.;GB02707469
SYSTEMS CONSULTANTS SERVICES LIMITED;EUR/GBP;2010;374,1344900683;0;374,1344900683;0;8780,0730946179;0;5563,667663077;3216,4054315409;2861,8410532608;9154,2075846862;3672,273917901;1823,4739454405;1848,7999724605;0;n.a.;n.a.;n.a.;5481,9336667852;1420,5598792131;1506,8986076904;2554,4751798816;9154,2075846862;30452,2451254659;n.a.;23571,6240573485;7548,3072350085;-667,6861668911;343,0525478165;n.a.;-324,6336190746;21,8724778809;n.a.;n.a.;-346,5060969556;n.a.;n.a.;15154,1736223352;120,8742198682;n.a.;248;1,15118;D ;GB;30.04.;GB02707469
SYSTEMS CONSULTANTS SERVICES LIMITED;EUR/GBP;2009;110,5518752371;0;110,5518752371;0;14566,0470766905;0;7972,0185587621;6594,0285179284;3673,8956518178;14676,5989519276;6636,4625710497;1768,8300037931;4867,6325672565;0;n.a.;n.a.;n.a.;8040,1363808779;3214,9378667427;1754,3130908832;3070,885423252;14676,5989519276;34794,8068738576;n.a.;24811,6375342676;6588,4450898861;3394,724249704;-1343,3727869717;n.a.;2051,3514627323;427,6905880384;n.a.;n.a.;1623,660874694;n.a.;n.a.;15887,0861514931;148,5191859246;n.a.;268;1,11669;D ;GB;30.04.;GB02707469
INTEGRATED ENGINEERING SERVICES (ABERDEEN) LIMITED;EUR/GBP;2013;180,354203805;0;180,354203805;0;9611,3263444932;0;3308,4844009253;6302,8419435678;4756,0956261677;9791,6805482981;7848,3938622672;1,1943987007;7847,1994635666;19,1103792111;0;19,1103792111;19,1103792111;1924,1763068197;0;997,3229150804;926,8533917394;9791,6805482981;15754,1188621679;n.a.;11795,8815680644;2137,9736742442;1820,2636198593;27,471170116;n.a.;1846,5403912746;446,70511406;n.a.;n.a.;1399,8352772146;n.a.;n.a.;7890,1978167916;77,6359155452;n.a.;112;1,1944;D ;GB;31.12.;GBSC086113
INTEGRATED ENGINEERING SERVICES (ABERDEEN) LIMITED;EUR/GBP;2012;209,2996824429;0;209,2996824429;0;8163,8836134566;0;3919,2860535156;4244,597559941;2640,7639933361;8373,1832958994;6457,1942029083;1,1959981854;6455,9982047229;21,527967337;0;21,527967337;21,527967337;1894,4611256541;2,3919963708;953,210553754;938,8585755294;8373,1832958994;16275,1433067561;n.a.;11871,4779881585;2369,2724052531;2034,3929133445;31,0959528201;2,3919963708;2064,2928679792;551,3551634637;n.a.;n.a.;1512,9377045155;n.a.;n.a.;8008,4038493562;80,131878421;n.a.;121;1,196;D ;GB;31.12.;GBSC086113
INTEGRATED ENGINEERING SERVICES (ABERDEEN) LIMITED;EUR/GBP;2011;231,8134329953;0;231,8134329953;0;6838,4962733623;13,1440606338;2980,1170200534;3846,4301072782;1793,5668192062;7070,3097063576;4939,7769690861;1,1949146031;4938,582054483;34,652523489;2,3898292061;32,2626942829;32,2626942829;2097,0751283856;92,0084244363;860,3385142095;1143,5332751368;7071,5046209607;14068,9245365312;n.a.;10352,7401209874;1917,8379379253;1797,1515630154;26,2881212675;2,3898292061;1821,0498550767;530,5420837625;n.a.;n.a.;1290,5077713142;n.a.;n.a.;6235,0643988126;78,8643638025;n.a.;95;1,19491;D ;GB;31.12.;GBSC086113
INTEGRATED ENGINEERING SERVICES (ABERDEEN) LIMITED;EUR/GBP;2010;155,5921875985;0;155,5921875985;0;4651,5542796445;381,6403534948;2328,6444730366;1941,2694531131;1823,4975018173;4807,146467243;3500,0112538637;1,1705789812;3498,8406748825;30,4327123525;13,74142666;16,6912856925;16,6912856925;1276,7025010268;21,7938394715;510,3595594225;744,5491021329;4807,146467243;9466,4113506365;n.a.;6824,5058952903;1556,0986334111;1085,8068219351;11,8240182888;6,8830044093;1090,7478358147;321,9080492435;n.a.;n.a.;768,8397865712;n.a.;n.a.;4990,7424158081;57,1687362825;n.a.;81;1,17058;D ;GB;31.12.;GBSC086113
INTEGRATED ENGINEERING SERVICES (ABERDEEN) LIMITED;EUR/GBP;2009;113,2479649293;0;113,2479649293;0;4162,0172863402;275,2405124327;2548,4434462597;1338,3333276479;1249,6858631905;4275,2652512696;2622,9217059485;1,1241831774;2621,7975227711;22,8670100124;16,8245254336;6,0424845788;6,0424845788;1629,4765353087;671,9276577077;0;957,5488776009;4275,2652512696;9152,0618096753;n.a.;2943,0092578789;5000,8164465414;1208,236105255;93,5691384082;4,5001052593;1297,3051384039;376,7947239502;n.a.;n.a.;920,5104144537;n.a.;n.a.;4513,8045555082;45,9397455462;n.a.;76;1,12418;D ;GB;31.12.;GBSC086113
ORION CLINICAL SERVICES LIMITED;EUR/GBP;2013;114,6622752667;0;114,6622752667;0;7128,1714457481;0;2197,6936092789;4930,4778364692;3769,5222993936;7242,8337210149;3171,1285503454;119,4398700695;3051,6886802759;0;n.a.;n.a.;n.a.;4071,7051706695;0;545,8402062176;3525,8649644518;7242,8337210149;15339,6625130267;n.a.;9041,5981642616;5424,958898557;873,1054502081;44,1927519257;n.a.;916,1038034331;100,3294908584;n.a.;n.a.;815,7743125747;13958,9376150232;n.a.;9049,9589551665;62,1087324361;n.a.;108;1,1944;+ ;GB;31.12.;GB03457136
ORION CLINICAL SERVICES LIMITED;EUR/GBP;2012;116,0118239826;0;116,0118239826;0;7874,4520525927;0;2942,1555360538;4932,2965165389;3985,0659537119;7990,4638765753;2866,8076503744;119,5998185388;2747,2078318356;0;n.a.;n.a.;n.a.;5124,8522243864;0;932,8785846024;4191,973639784;7991,6598747607;14482,3420268599;n.a.;8254,779475546;5172,6921518019;1054,870399512;55,0159165278;n.a.;1109,8863160398;163,8517513981;n.a.;n.a.;946,0345646417;n.a.;n.a.;8697,2988041395;104,0518421287;n.a.;110;1,196;+ ;GB;31.12.;GB03457136
ORION CLINICAL SERVICES LIMITED;EUR/GBP;2011;565,1946072515;0;114,7118018946;449,2878907538;5693,7680836225;0;2207,0072718679;3486,7608117545;2487,8122035891;6258,962690874;2273,9224896398;119,4914603069;2154,4310293329;0;n.a.;n.a.;n.a.;3985,0402012342;14,3389752368;840,0249659573;3130,6762600401;6258,962690874;12317,1797284324;n.a.;7458,656952355;4488,0992491261;369,2286123482;48,9914987258;n.a.;418,2201110741;16,728804443;n.a.;n.a.;401,4913066311;n.a.;n.a.;7887,6312948567;121,881289513;n.a.;101;1,19491;+ ;GB;31.12.;GB03457136
ORION CLINICAL SERVICES LIMITED;EUR/GBP;2010;202,5101637429;0;202,5101637429;0;5623,4614255536;0;1696,1689437192;3927,2924818344;3162,9044071286;5825,9715892965;2076,6071126004;117,0578981173;1959,5492144831;8,1940528682;0;8,1940528682;8,1940528682;3741,1704238279;0;891,9811836536;2849,1892401743;5825,9715892965;12521,6833616043;n.a.;7607,5927986413;4524,2877622324;389,8028007305;47,9937382281;n.a.;437,7965389586;-42,1408433222;n.a.;n.a.;479,9373822808;n.a.;n.a.;7881,5082802357;133,4460038537;n.a.;110;1,17058;+ ;GB;31.12.;GB03457136
ORION CLINICAL SERVICES LIMITED;EUR/GBP;2009;274,3006952963;0;274,3006952963;0;6076,2100740842;0;2228,1310576938;3848,0790163904;3223,0331697316;6350,5107693805;1622,1963250515;112,4183177444;1509,7780073071;14,6143813068;0;14,6143813068;14,6143813068;4714,8242461997;0;893,7256260679;3821,0986201318;6351,6349525579;12850,537901361;n.a.;7356,6547131928;4807,0072667501;686,8759214182;38,2222280331;1,1241831774;723,9739662739;222,5882691339;n.a.;n.a.;501,38569714;8995,713785906;n.a.;7747,8704589432;85,4379214857;n.a.;107;1,12418;+ ;GB;31.12.;GB03457136
SAI GLOBAL ASSURANCE SERVICES LTD;EUR/GBP;2013;8621,8202888313;2984,7926309979;792,0276509026;4845,0000069308;14002,6728310909;0;2801,4746583854;11200,0230574964;259,700461201;22624,4931199222;2987,142861416;94,0092167243;2893,1336446917;0;n.a.;n.a.;n.a.;19637,3502585062;15542,073754952;602,8341022448;3491,2672861003;22624,4931199222;15663,1106214846;n.a.;8348,0184451217;8000,1843432416;-685,0921668786;260,8755764101;22,327188972;-446,5437794406;326,6820281171;n.a.;n.a.;-773,2258075577;n.a.;n.a.;7591,2442504907;955,3686649611;n.a.;180;1,17512;D ;GB;30.06.;GB03690660
SAI GLOBAL ASSURANCE SERVICES LTD;EUR/GBP;2012;9108,9797123582;3089,6172003958;956,7526990395;5062,6098129229;7030,6451575793;0;2339,8304349568;4690,8147226225;1073,2484940003;16139,6248699374;3927,3954705392;99,1453574134;3828,2501131258;0;n.a.;n.a.;n.a.;12213,4687163659;6687,3543575353;685,3422831203;4840,7720757103;16140,8641869051;15035,3934517455;n.a.;7391,2863951706;6765,4313264984;878,6757300765;n.a.;n.a.;878,6757300765;78,0769689631;n.a.;n.a.;800,5987611134;n.a.;n.a.;6972,3972600989;524,2310773235;n.a.;203;1,23932;D ;GB;30.06.;GB03690660
SAI GLOBAL ASSURANCE SERVICES LTD;EUR/GBP;2011;921,5150119329;286,8658510705;317,8783755105;316,7707853519;5967,6957743923;0;1629,2651232612;4337,3230609726;541,6115875423;6889,2107863252;2855,3674288017;88,6072126859;2766,7602161158;0;n.a.;n.a.;n.a.;4033,8433575235;1045,5651096931;258,0685069476;2730,2097408829;6889,2107863252;12253,2699242951;n.a.;6018,6449216867;5796,0192998135;438,605702795;29,9049342815;1,1075901586;468,5106370765;81,9616717344;n.a.;n.a.;386,548965342;n.a.;n.a.;5369,5970887628;65,3478193558;n.a.;213;1,10759;D ;GB;30.06.;GB03690660
